Electricity Generation	floating offshore wind	GWh	2021	  319.8 	3.53	0.00	0.00	0.00	0.00	0.01	274.33	0.00	0.00	41.88																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2022	  807.8 	26.64	0.00	0.00	0.00	0.00	0.00	776.83	0.00	0.00	4.31																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2023	  740.8 	16.92	0.00	0.00	0.00	0.86	0.00	700.64	0.00	0.00	22.41																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2024	  1,447.4 	17.02	0.00	0.00	0.00	18.13	0.00	1373.29	0.00	0.00	38.93																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2025	  2,043.2 	53.58	2.48	0.00	0.00	68.56	0.00	1791.31	0.00	0.00	127.30																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2026	  3,671.1 	379.07	17.97	0.00	8.19	153.60	0.00	2509.58	0.00	0.00	602.73																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2027	  6,783.7 	1049.10	33.98	0.02	217.31	284.70	0.00	3511.81	0.00	0.00	1686.80																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2028	  10,928.3 	1798.75	56.82	1.15	644.67	373.65	0.00	4417.49	0.00	0.00	3635.74																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2029	  15,974.5 	2935.15	125.96	3.82	1632.00	474.11	0.00	5796.28	0.00	0.00	5007.18																																																																																																																																																																																																																																																																
Electricity Generation	floating offshore wind	GWh	2030	  23,962.7 	4964.35	275.84	8.41	3634.59	621.67	0.11	8972.16	65.87	0.00	5419.70																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2017	  5,763,052.6 	229013.34	108682.79	1257528.62	1657236.35	659614.09	310978.99	638220.74	373690.49	47539.50	480547.72																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2018	  6,312,222.3 	304317.06	295112.96	1408931.73	1500826.16	708561.55	404602.97	614781.03	481710.62	62841.09	530537.12																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2019	  6,499,987.8 	448615.41	191683.02	1246593.94	1714212.32	708189.89	382472.21	700590.89	478984.38	58042.65	570603.04																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2020	  6,462,601.7 	487797.66	201243.48	1223928.62	1760305.47	640950.88	353303.73	692621.86	446567.57	62543.08	593339.38																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2021	  5,724,073.4 	258577.37	91550.54	1341495.80	1954880.34	583606.85	361261.04	372651.14	304072.28	36430.10	419547.92																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2022	  6,682,265.3 	542492.32	171598.60	1543310.09	1729608.31	898675.48	363092.88	481708.44	417480.59	54497.32	479801.22																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2023	  7,185,567.2 	610620.58	249777.36	1620484.48	2048080.00	874920.92	408996.07	432796.30	433140.39	49381.14	457369.91																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2024	  7,211,624.8 	596451.80	273372.46	1661968.77	2036491.69	883103.97	421061.28	484666.38	383051.86	42441.99	429014.62																																																																																																																																																																																																																																																																
